idBusStop;stop;name_tc;name_en;latitude;longitude;name_sc;data_timestamp;modify_datetime
1;001001;中央廣場, 亞畢諾道;The Centrium, Arbuthnot Road;22.279918212091;114.15459118053;中央广场, 亚毕诺道;2019-11-05T05:00:04+08:00;2019-11-05 16:33:59;
2;001002;西寶城, 卑路乍街;The Westwood, Belcher's Street;22.286057592091;114.13262448053;西宝城, 卑路乍街;2019-11-05T05:00:04+08:00;2019-11-05 16:34:00;
3;001003;山市街, 卑路乍街;Sands Street, Belcher's Street;22.283632272091;114.13063421053;山市街, 卑路乍街;2019-11-05T05:00:04+08:00;2019-11-05 16:34:01;
4;001004;北街, 卑路乍街;North Street, Belcher's Street;22.282646942091;114.12866820053;北街, 卑路乍街;2019-11-05T05:00:04+08:00;2019-11-05 16:34:01;
5;001005;聯邦新樓, 卑路乍街;Luen Bong Apartment, Belcher's Street;22.282463392091;114.12760792053;联邦新楼, 卑路乍街;2019-11-05T05:00:04+08:00;2019-11-05 16:34:02;
6;001006;英皇書院, 般咸道;King's College, Bonham Road;22.284271882091;114.13975405053;英皇书院, 般咸道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:03;
7;001007;寧養台, 般咸道;Ning Yeung Terrace, Bonham Road;22.284797072091;114.14118227053;宁养台, 般咸道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:04;
8;001008;東邊街, 般咸道;Eastern Street, Bonham Road;22.284292742091;114.14346201053;东边街, 般咸道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:04;
9;001009;高街, 般咸道;High Street, Bonham Road;22.284916592091;114.14571514053;高街, 般咸道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:06;
10;001010;醫院道, 般咸道;Hospital Road, Bonham Road;22.283656062091;114.14742876053;医院道, 般咸道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:06;
11;001011;豫苑, 般咸道;Euston Court, Bonham Road;22.284879112091;114.14515677053;豫苑, 般咸道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:07;
12;001012;香港大學東閘, 般咸道;HKU East Gate, Bonham Road;22.283949782091;114.13867959053;香港大学东闸, 般咸道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:08;
13;001013;東邊街, 般咸道;Eastern Street, Bonham Road;22.284206042091;114.14433290053;东边街, 般咸道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:08;
14;001014;正街, 般咸道;Centre Street, Bonham Road;22.284394942091;114.14230475053;正街, 般咸道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:09;
15;001015;樓梯街, 堅道;Ladder Street, Caine Road;22.283129832091;114.14887438053;楼梯街, 坚道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:09;
16;001016;鴨巴甸街, 堅道;Aberdeen Street, Caine Road;22.282479062091;114.15074283053;鸭巴甸街, 坚道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:10;
17;001017;明愛中心, 堅道;Caritas Centre, Caine Road;22.280152942091;114.15391248053;明爱中心, 坚道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:10;
18;001018;明愛中心, 堅道;Caritas Centre, Caine Road;22.279434502091;114.15420482053;明爱中心, 坚道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:11;
19;001019;孫中山紀念館, 堅道;Dr Sun Yat-sen Museum, Caine Road;22.281336102091;114.15190655053;孙中山纪念馆, 坚道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:12;
20;001020;樓梯街, 堅道;Ladder Street, Caine Road;22.282821442091;114.14949489053;楼梯街, 坚道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:12;
21;001021;西摩道, 堅道;Seymour Road, Caine Road;22.283159702091;114.14786353053;西摩道, 坚道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:13;
22;001022;爹核士街, 吉席街;Davis Street, Catchick Street;22.283220932091;114.12755609053;爹核士街, 吉席街;2019-11-05T05:00:04+08:00;2019-11-05 16:34:13;
23;001024;遮打大廈, 遮打道;Chater House, Chater Road;22.281877032091;114.15841707053;遮打大厦, 遮打道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:14;
24;001025;皇后像廣場, 遮打道;Statue Square, Chater Road;22.281482342091;114.16005494053;皇后像广场, 遮打道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:14;
25;001027;中環 (港澳碼頭);Central (Macau Ferry);22.288274152091;114.15042248053;中环 (港澳码头);2019-11-05T05:00:04+08:00;2019-11-05 16:34:15;
26;001028;港澳碼頭, 干諾道中;Macau Ferry, Connaught Road Central;22.287714882091;114.15133682053;港澳码头, 干诺道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:15;
27;001029;海港政府大樓, 統一碼頭道;Harbour Building, Pier Road;22.286703242091;114.15535823053;海港政府大楼, 统一码头道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:16;
28;001030;怡和大廈, 干諾道中;Jardine House, Connaught Road Central;22.282618792091;114.15929917053;怡和大厦, 干诺道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:16;
29;001031;大會堂, 干諾道中;City Hall, Connaught Road Central;22.281868122091;114.16153245053;大会堂, 干诺道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:17;
30;001032;中環 (交易廣場);Central (Exchange Square);22.283695952091;114.15803274053;中环 (交易广场);2019-11-05T05:00:04+08:00;2019-11-05 16:34:17;
31;001033;皇后像廣場, 干諾道中;Statue Square, Connaught Road Central;22.281992192091;114.16003822053;皇后像广场, 干诺道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:18;
32;001034;砵典乍街, 干諾道中;Pottinger Street, Connaught Road Central;22.283587582091;114.15730419053;砵典乍街, 干诺道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:18;
33;001035;恒生銀行總行, 干諾道中;Hang Seng Bank Head Office, Connaught Road Central;22.284812302091;114.15631844053;恒生银行总行, 干诺道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:19;
34;001036;租庇利街, 干諾道中;Jubilee Street, Connaught Road Central;22.285203642091;114.15604393053;租庇利街, 干诺道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:20;
35;001037;林士街, 干諾道中;Rumsey Street, Connaught Road Central;22.286484072091;114.15404315053;林士街, 干诺道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:20;
36;001038;永安中心, 干諾道中;Wing On Centre, Connaught Road Central;22.286883032091;114.15318275053;永安中心, 干诺道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:21;
37;001039;禧利街, 干諾道中;Hillier Street, Connaught Road Central;22.287162322091;114.15198544053;禧利街, 干诺道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:21;
38;001040;西港城, 干諾道西;Western Market, Connaught Road West;22.287710712091;114.14980124053;西港城, 干诺道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:22;
39;001041;香港公園, 紅棉路;Hong Kong Park, Cotton Tree Drive;22.277655272091;114.16046073053;香港公园, 红棉路;2019-11-05T05:00:04+08:00;2019-11-05 16:34:22;
40;001042;蘭桂坊, 德己立街;Lan Kwai Fong, D'Aguilar Street;22.281499122091;114.15615730053;兰桂坊, 德己立街;2019-11-05T05:00:04+08:00;2019-11-05 16:34:23;
41;001044;林士街, 德輔道中;Rumsey Street, Des Voeux Road Central;22.286062572091;114.15373745053;林士街, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:23;
42;001046;中環街市, 德輔道中;Central Market, Des Voeux Road Central;22.285204992091;114.15517140053;中环街市, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:24;
43;001047;德忌利士街, 德輔道中;Douglas Street, Des Voeux Road Central;22.283302672091;114.15683591053;德忌利士街, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:24;
44;001049;德忌利士街, 德輔道中;Douglas Street, Des Voeux Road Central;22.282865452091;114.15717656053;德忌利士街, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:25;
45;001050;歷山大廈, 德輔道中;Alexandra House, Des Voeux Road Central;22.281459032091;114.15830013053;历山大厦, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:26;
46;001051;皇后像廣場, 德輔道中;Statue Square, Des Voeux Road Central;22.280747862091;114.15964382053;皇后像广场, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:26;
47;001052;遮打花園, 德輔道中;Chater Garden, Des Voeux Road Central;22.280120642091;114.16065776053;遮打花园, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:26;
48;001053;匯豐總行大廈, 德輔道中;HSBC Main Building, Des Voeux Road Central;22.280736852091;114.15905027053;汇丰总行大厦, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:27;
49;001054;置地廣場, 德輔道中;The Landmark, Des Voeux Road Central;22.281316152091;114.15825054053;置地广场, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:27;
50;001055;利源東街, 德輔道中;Li Yuen Street East, Des Voeux Road Central;22.283055002091;114.15686516053;利源东街, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:28;
51;001056;中環街市, 德輔道中;Central Market, Des Voeux Road Central;22.284855172091;114.15539392053;中环街市, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:28;
52;001057;永吉街, 德輔道中;Wing Kut Street, Des Voeux Road Central;22.285654362091;114.15408570053;永吉街, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:29;
53;001058;文華里, 德輔道中;Man Wa Lane, Des Voeux Road Central;22.286411452091;114.15217807053;文华里, 德辅道中;2019-11-05T05:00:04+08:00;2019-11-05 16:34:30;
54;001059;皇后大道西, 德輔道西;Queen's Road West, Des Voeux Road West;22.287199112091;114.13255846053;皇后大道西, 德辅道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:30;
55;001060;山道, 德輔道西;Hill Road, Des Voeux Road West;22.287197742091;114.13435344053;山道, 德辅道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:31;
56;001061;嘉安街, 德輔道西;Ka On Street, Des Voeux Road West;22.287117792091;114.13734316053;嘉安街, 德辅道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:31;
57;001062;西區警署, 德輔道西;Western Police Station, Des Voeux Road West;22.287960232091;114.14034970053;西区警署, 德辅道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:32;
58;001063;正街, 德輔道西;Centre Street, Des Voeux Road West;22.287991912091;114.14192498053;正街, 德辅道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:33;
59;001064;東邊街, 德輔道西;Eastern Street, Des Voeux Road West;22.287915452091;114.14422510053;东边街, 德辅道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:33;
60;001065;修打蘭街, 德輔道西;Sutherland Street, Des Voeux Road West;22.287779782091;114.14637128053;修打兰街, 德辅道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:33;
61;001066;皇后街, 德輔道西;Queen Street, Des Voeux Road West;22.287613752091;114.14686389053;皇后街, 德辅道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:34;
62;001067;高陞街, 德輔道西;Ko Shing Street, Des Voeux Road West;22.287746752091;114.14541645053;高陞街, 德辅道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:35;
63;001068;正街, 德輔道西;Centre Street, Des Voeux Road West;22.287870402091;114.14162443053;正街, 德辅道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:35;
64;001069;水街, 德輔道西;Water Street, Des Voeux Road West;22.287152372091;114.13807032053;水街, 德辅道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:36;
65;001070;山道, 德輔道西;Hill Road, Des Voeux Road West;22.286606452091;114.13609474053;山道, 德辅道西;2019-11-05T05:00:04+08:00;2019-11-05 16:34:36;
66;001072;香港動植物公園, 花園道;HK Zoological & Botanical Garden, Garden Road;22.277527002091;114.15772013053;香港动植物公园, 花园道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:37;
67;001073;聖約翰座堂, 花園道;St. John's Cathedral, Garden Road;22.278373862091;114.15978086053;圣约翰座堂, 花园道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:37;
68;001074;海富中心, 夏慤道;Admiralty Centre, Harcourt Road;22.279523082091;114.16514437053;海富中心, 夏悫道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:38;
69;001075;大館, 荷李活道;Tai Kwun, Hollywood Road;22.281907662091;114.15431591053;大馆, 荷李活道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:39;
70;001076;歷山大廈, 雪廠街;Alexandra House, Ice House Street;22.281372022091;114.15884246053;历山大厦, 雪厂街;2019-11-05T05:00:04+08:00;2019-11-05 16:34:39;
71;001077;聖若瑟書院, 堅尼地道;St. Joseph's College, Kennedy Road;22.276216082091;114.15884284053;圣若瑟书院, 坚尼地道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:40;
72;001078;堅麗閣, 堅尼地道;Kennedy Heights, Kennedy Road;22.276481502091;114.15748729053;坚丽阁, 坚尼地道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:40;
73;001079;歌連臣街, 堅彌地城海旁;Collinson Street, Kennedy Town Praya;22.286370192091;114.13202031053;歌连臣街, 坚弥地城海旁;2019-11-05T05:00:04+08:00;2019-11-05 16:34:41;
74;001080;卑路乍灣公園, 堅彌地城海旁;Belcher Bay Park, Kennedy Town Praya;22.284354042091;114.13017716053;卑路乍湾公园, 坚弥地城海旁;2019-11-05T05:00:04+08:00;2019-11-05 16:34:42;
75;001081;西祥街, 堅彌地城海旁;Sai Cheung Street, Kennedy Town Praya;22.284984992091;114.13095631053;西祥街, 坚弥地城海旁;2019-11-05T05:00:04+08:00;2019-11-05 16:34:42;
76;001082;中遠酒店, 堅彌地城海旁;COSCO Hotel, Kennedy Town Praya;22.285471952091;114.13174101053;中远酒店, 坚弥地城海旁;2019-11-05T05:00:04+08:00;2019-11-05 16:34:43;
77;001083;山市街, 堅彌地城海旁;Sands Street, Kennedy Town Praya;22.284338652091;114.13037988053;山市街, 坚弥地城海旁;2019-11-05T05:00:04+08:00;2019-11-05 16:34:44;
78;001084;擺花街;Lyndhurst Terrace;22.282437592091;114.15429719053;摆花街;2019-11-05T05:00:04+08:00;2019-11-05 16:34:45;
79;001085;女青年會, 麥當勞道;YWCA, MacDonnell Road;22.275838342091;114.15609083053;女青年会, 麦当劳道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:45;
80;001086;纜車徑, 麥當勞道;Tramway Path, MacDonnell Road;22.275567672091;114.15732049053;缆车径, 麦当劳道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:46;
81;001087;聖保羅男女中學, 麥當勞道;St. Paul's Co-educational College, MacDonnell Road;22.275522062091;114.15808655053;圣保罗男女中学, 麦当劳道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:46;
82;001088;龍景樓, 麥當勞道;Dragon View, MacDonnell Road;22.275388332091;114.15901766053;龙景楼, 麦当劳道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:47;
83;001089;外交部駐港特派員公署, 麥當勞道;Office of The PRC Ministry of Foreign Affairs, MacDonnell Road;22.275401042091;114.16118587053;外交部驻港特派员公署, 麦当劳道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:48;
84;001090;美利道;Murray Road;22.280306002091;114.16188677053;美利道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:48;
85;001091;豫苑, 柏道;Euston Court, Park Road;22.284361872091;114.14467340053;豫苑, 柏道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:49;
86;001092;聖士提反女子中學, 柏道;St. Stephen's Girls' College, Park Road;22.283875372091;114.14350934053;圣士提反女子中学, 柏道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:50;
87;001093;忌利文道, 山頂道;Craigmin Road, Peak Road;22.266594622091;114.15989290053;忌利文道, 山顶道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:50;
88;001094;馬己仙峽道, 山頂道;Magazine Gap Road, Peak Road;22.269582722091;114.16615089053;马己仙峡道, 山顶道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:51;
89;001095;山頂道 30 號, 山頂道;30 Peak Road, Peak Road;22.271160172091;114.16884350053;山顶道 30 号, 山顶道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:52;
90;001096;山頂;The Peak;22.270374722091;114.14960381053;山顶;2019-11-05T05:00:04+08:00;2019-11-05 16:34:52;
91;001097;灣仔峽道, 山頂道;Wan Chai Gap Road, Peak Road;22.267945642091;114.16981318053;湾仔峡道, 山顶道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:53;
92;001098;加列山道, 山頂道;Mount Kellett Road, Peak Road;22.267210782091;114.15118856053;加列山道, 山顶道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:53;
93;001099;山頂警署, 山頂道;The Peak Police Station, Peak Road;22.265872392091;114.15387456053;山顶警署, 山顶道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:54;
94;001100;僑福道, 山頂道;Guildford Road, Peak Road;22.268340042091;114.16297031053;侨福道, 山顶道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:54;
95;001101;山頂警署, 山頂道;The Peak Police Station, Peak Road;22.265483622091;114.15466382053;山顶警署, 山顶道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:54;
96;001102;加列山道, 山頂道;Mount Kellett Road, Peak Road;22.266988832091;114.15186077053;加列山道, 山顶道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:55;
97;001103;太古大廈, 山頂道;Taikoo House, Peak Road;22.269872582091;114.16940181053;太古大厦, 山顶道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:55;
98;001104;忌利文道, 山頂道;Craigmin Road, Peak Road;22.266550152091;114.15989730053;忌利文道, 山顶道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:56;
99;001105;僑福道, 山頂道;Guildford Road, Peak Road;22.268500322091;114.16367058053;侨福道, 山顶道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:57;
100;001106;畢打街;Pedder Street;22.281823852091;114.15738082053;毕打街;2019-11-05T05:00:04+08:00;2019-11-05 16:34:57;
101;001107;中區政府碼頭, 民光街;Central Government Pier, Man Kwong Street;22.287397622091;114.15457956053;中区政府码头, 民光街;2019-11-05T05:00:04+08:00;2019-11-05 16:34:58;
102;001108;中環 (林士街);Central (Rumsey Street);22.286725242091;114.15443116053;中环 (林士街);2019-11-05T05:00:04+08:00;2019-11-05 16:34:59;
103;001109;摩星嶺道, 薄扶林道;Mount Davis Road, Pok Fu Lam Road;22.278376602091;114.13095479053;摩星岭道, 薄扶林道;2019-11-05T05:00:04+08:00;2019-11-05 16:34:59;
104;001110;富林苑, 薄扶林道;Fulham Garden, Pok Fu Lam Road;22.280020342091;114.13131470053;富林苑, 薄扶林道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:00;
105;001111;蒲飛路, 薄扶林道;Pokfield Road, Pok Fu Lam Road;22.282032322091;114.13223474053;蒲飞路, 薄扶林道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:01;
106;001112;何東夫人堂, 薄扶林道;Lady Ho Tung Hall, Pok Fu Lam Road;22.283611332091;114.13295982053;何东夫人堂, 薄扶林道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:01;
107;001113;山道, 薄扶林道;Hill Road, Pok Fu Lam Road;22.284286232091;114.13491292053;山道, 薄扶林道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:02;
108;001114;聖士提反堂中學, 薄扶林道;St. Stephen's Church College, Pok Fu Lam Road;22.285287532091;114.13837291053;圣士提反堂中学, 薄扶林道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:02;
109;001115;蒲飛路;Pokfield Road;22.281620582091;114.13225102053;蒲飞路;2019-11-05T05:00:04+08:00;2019-11-05 16:35:03;
110;001116;香港大學西閘, 薄扶林道;HKU West Gate, Pok Fu Lam Road;22.283588212091;114.13569933053;香港大学西闸, 薄扶林道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:03;
111;001117;何東夫人堂, 薄扶林道;Lady Ho Tung Hall, Pok Fu Lam Road;22.283819002091;114.13341793053;何东夫人堂, 薄扶林道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:04;
112;001118;薄扶林道遊樂場, 薄扶林道;Pok Fu Lam Road Playground, Pok Fu Lam Road;22.278416662091;114.13114993053;薄扶林道游乐场, 薄扶林道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:04;
113;001119;李陞小學, 薄扶林道;Li Sing Primary School, Pok Fu Lam Road;22.285487302091;114.13994098053;李陞小学, 薄扶林道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:05;
114;001120;蒲飛路, 薄扶林道;Pokfield Road, Pok Fu Lam Road;22.281996732091;114.13241370053;蒲飞路, 薄扶林道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:05;
115;001121;中環街市, 域多利皇后街;Central Market, Queen Victoria Street;22.283815052091;114.15559526053;中环街市, 域多利皇后街;2019-11-05T05:00:04+08:00;2019-11-05 16:35:06;
116;001122;匯豐總行大廈, 皇后大道中;HSBC Main Building, Queen's Road Central;22.279911802091;114.15903288053;汇丰总行大厦, 皇后大道中;2019-11-05T05:00:04+08:00;2019-11-05 16:35:06;
117;001124;中環中心, 皇后大道中;The Center, Queen's Road Central;22.284318452091;114.15391713053;中环中心, 皇后大道中;2019-11-05T05:00:04+08:00;2019-11-05 16:35:07;
118;001125;威靈頓街, 皇后大道中;Wellington Street, Queen's Road Central;22.284833042091;114.15330172053;威灵顿街, 皇后大道中;2019-11-05T05:00:04+08:00;2019-11-05 16:35:08;
119;001126;荷李活華庭, 皇后大道中;Hollywood Terrace, Queen's Road Central;22.284443202091;114.15115814053;荷李活华庭, 皇后大道中;2019-11-05T05:00:04+08:00;2019-11-05 16:35:08;
120;001127;上環文娛中心, 皇后大道中;Sheung Wan Civic Centre, Queen's Road Central;22.285970352091;114.14910338053;上环文娱中心, 皇后大道中;2019-11-05T05:00:04+08:00;2019-11-05 16:35:09;
121;001128;石塘咀;Shek Tong Tsui;22.286410472091;114.13349938053;石塘咀;2019-11-05T05:00:04+08:00;2019-11-05 16:35:09;
122;001129;東邊街, 皇后大道西;Eastern Street, Queen's Road West;22.286847912091;114.14426832053;东边街, 皇后大道西;2019-11-05T05:00:04+08:00;2019-11-05 16:35:10;
123;001130;正街, 皇后大道西;Centre Street, Queen's Road West;22.286844142091;114.14276129053;正街, 皇后大道西;2019-11-05T05:00:04+08:00;2019-11-05 16:35:10;
124;001131;西邊街, 皇后大道西;Western Street, Queen's Road West;22.286915762091;114.14144558053;西边街, 皇后大道西;2019-11-05T05:00:04+08:00;2019-11-05 16:35:11;
125;001132;朝光街, 皇后大道西;Chiu Kwong Street, Queen's Road West;22.286757962091;114.13975003053;朝光街, 皇后大道西;2019-11-05T05:00:04+08:00;2019-11-05 16:35:12;
126;001133;石塘咀市政大廈, 皇后大道西;Shek Tong Tsui Complex, Queen's Road West;22.286197212091;114.13458630053;石塘咀市政大厦, 皇后大道西;2019-11-05T05:00:04+08:00;2019-11-05 16:35:12;
127;001134;帝后華庭, 皇后大道西;Queen's Terrace, Queen's Road West;22.286525342091;114.14736012053;帝后华庭, 皇后大道西;2019-11-05T05:00:04+08:00;2019-11-05 16:35:13;
128;001135;修打蘭街, 皇后大道西;Sutherland Street, Queen's Road West;22.286631802091;114.14534782053;修打兰街, 皇后大道西;2019-11-05T05:00:04+08:00;2019-11-05 16:35:13;
129;001136;金鐘站, 金鐘道;Admiralty Station, Queensway;22.278462002091;114.16453368053;金钟站, 金钟道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:13;
130;001137;金鐘站, 金鐘道;Admiralty Station, Queensway;22.278351142091;114.16493993053;金钟站, 金钟道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:14;
131;001138;金鐘站;Admiralty Station;22.278641252091;114.16563501053;金钟站;2019-11-05T05:00:04+08:00;2019-11-05 16:35:14;
132;001139;金鐘 (西);Admiralty (West);22.279769782091;114.16363764053;金钟 (西);2019-11-05T05:00:04+08:00;2019-11-05 16:35:15;
133;001140;太古廣場, 金鐘道;Pacific Place, Queensway;22.278070732091;114.16486695053;太古广场, 金钟道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:16;
134;001141;高等法院, 金鐘道;High Court, Queensway;22.278413762091;114.16387262053;高等法院, 金钟道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:16;
135;001142;中銀大廈, 金鐘道;Bank of China Tower, Queensway;22.279480872091;114.16214527053;中银大厦, 金钟道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:17;
136;001143;國際金融中心二期, 民耀街;Two International Finance Centre, Man Yiu Street;22.285051552091;114.15978221053;国际金融中心二期, 民耀街;2019-11-05T05:00:04+08:00;2019-11-05 16:35:17;
137;001144;國際金融中心二期, 民耀街;Two International Finance Centre, Man Yiu Street;22.285016122091;114.15994519053;国际金融中心二期, 民耀街;2019-11-05T05:00:04+08:00;2019-11-05 16:35:18;
138;001145;中環碼頭;Central Ferry Piers;22.286269622091;114.15989890053;中环码头;2019-11-05T05:00:04+08:00;2019-11-05 16:35:18;
139;001146;英華女學校, 羅便臣道;Ying Wa Girls' School, Robinson Road;22.282571772091;114.14670968053;英华女学校, 罗便臣道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:19;
140;001147;蔚巒閣, 羅便臣道;Peaksville, Robinson Road;22.282146492091;114.14758063053;蔚峦阁, 罗便臣道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:20;
141;001148;西摩道, 羅便臣道;Seymour Road, Robinson Road;22.280494672091;114.15057437053;西摩道, 罗便臣道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:21;
142;001149;高主教書院, 羅便臣道;Raimondi College, Robinson Road;22.278541232091;114.15324279053;高主教书院, 罗便臣道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:21;
143;001150;花園台, 羅便臣道;Garden Terrace, Robinson Road;22.276011452091;114.15489341053;花园台, 罗便臣道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:22;
144;001151;金鐘 (樂禮街);Admiralty (Rodney Street);22.278684232091;114.16592058053;金钟 (乐礼街);2019-11-05T05:00:04+08:00;2019-11-05 16:35:23;
145;001152;堅尼地城;Kennedy Town;22.282034062091;114.12264943053;坚尼地城;2019-11-05T05:00:04+08:00;2019-11-05 16:35:23;
146;001153;第二街;Second Street;22.286218922091;114.13939512053;第二街;2019-11-05T05:00:04+08:00;2019-11-05 16:35:23;
147;001154;寶玉閣, 西摩道;Jadestone Court, Seymour Road;22.282826282091;114.14880373053;宝玉阁, 西摩道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:24;
148;001155;衛城道, 西摩道;Castle Road, Seymour Road;22.282494302091;114.14939124053;卫城道, 西摩道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:24;
149;001156;羅便臣道, 西摩道;Robinson Road, Seymour Road;22.280757142091;114.15072530053;罗便臣道, 西摩道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:25;
150;001157;金鐘 (添馬街);Admiralty (Tamar Street);22.279161072091;114.16399066053;金钟 (添马街);2019-11-05T05:00:04+08:00;2019-11-05 16:35:25;
151;001158;香港禮賓府, 上亞厘畢道;Government House, Upper Albert Road;22.278848112091;114.15636631053;香港礼宾府, 上亚厘毕道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:26;
152;001159;摩星嶺徑, 域多利道;Mount Davis Path, Victoria Road;22.275971142091;114.11742984053;摩星岭径, 域多利道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:27;
153;001160;明愛賽馬會宿舍, 域多利道;Caritas Jockey Club Hostel, Victoria Road;22.279145082091;114.11783921053;明爱赛马会宿舍, 域多利道;2019-11-05T05:00:04+08:00;2019-11-05 16:35:27;
